country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Mexico,MEX,1/12/2021,92879,92879,,5819,6378,0.07,0.07,,49,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/13/2021,192567,192567,,99688,19912,0.15,0.15,,154,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/14/2021,329983,329983,,137416,38797,0.26,0.26,,301,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/15/2021,417375,415417,1958,87392,49987,0.32,0.32,0,388,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/16/2021,463246,461025,2221,45871,55493,0.36,0.36,0,430,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/17/2021,472142,468708,3434,8896,55835,0.37,0.36,0,433,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/18/2021,492529,485983,6546,20387,57924,0.38,0.38,0.01,449,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/19/2021,498122,488513,9609,5593,57892,0.39,0.38,0.01,449,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/20/2021,501030,489628,11402,2908,44066,0.39,0.38,0.01,342,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/21/2021,552335,534317,18018,51305,31765,0.43,0.41,0.01,246,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/22/2021,614808,594725,20083,62473,28205,0.48,0.46,0.02,219,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/23/2021,618768,596296,22472,3960,22217,0.48,0.46,0.02,172,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/24/2021,629626,604441,25185,10858,22498,0.49,0.47,0.02,174,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/25/2021,645105,616390,28715,15479,21797,0.5,0.48,0.02,169,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/26/2021,652319,621005,31314,7214,22028,0.51,0.48,0.02,171,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/27/2021,656044,624730,31314,3725,22145,0.51,0.48,0.02,172,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/28/2021,657842,626528,31314,1798,15072,0.51,0.49,0.02,117,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/29/2021,662217,630820,31397,4375,6773,0.51,0.49,0.02,53,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/30/2021,670307,631298,39009,8090,7363,0.52,0.49,0.03,57,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,1/31/2021,673327,631485,41842,3020,6243,0.52,0.49,0.03,48,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,2/1/2021,675202,614689,43455,1875,4300,0.52,0.48,0.03,33,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,2/2/2021,677539,614733,45748,2337,3603,0.53,0.48,0.04,28,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Mexico,MEX,2/3/2021,686601,615381,54162,9062,4365,0.53,0.48,0.04,34,Pfizer/BioNTech,Secretary of Health,https://www.gob.mx/salud/prensa/version-estenografica-conferencia-de-prensa-informe-diario-sobre-coronavirus-covid-19-en-mexico-262965?idiom=es
Monaco,MCO,12/30/2020,0,,,,,0,,,,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,12/31/2020,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/1/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/2/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/3/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/4/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/5/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/6/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/7/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/8/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/9/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/10/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/11/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/12/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/13/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/14/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/15/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/16/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/17/2021,,,,,126,,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Monaco,MCO,1/18/2021,2400,,,,126,6.12,,,3211,Pfizer/BioNTech,National Council,https://www.monaco-tribune.com/en/2021/01/covid-19-monaco-conducts-three-times-more-tests-than-france/
Morocco,MAR,1/28/2021,0,,,,,0,,,,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,1/29/2021,,,,,45000,,,,1219,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,1/30/2021,90000,,,,45000,0.24,,,1219,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,1/31/2021,126000,,,36000,42000,0.34,,,1138,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,2/1/2021,200081,,,74081,50020,0.54,,,1355,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,2/2/2021,257291,,,57210,51458,0.7,,,1394,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Morocco,MAR,2/3/2021,308398,,,51107,51400,0.84,,,1393,"Oxford/AstraZeneca, Sinopharm",Ministry of Health,http://www.covidmaroc.ma/Documents/BULLETIN/3.2.21.COVID-19.pdf
Myanmar,MMR,1/26/2021,0,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://www.mohs.gov.mm/page/13899
Myanmar,MMR,1/27/2021,3800,,,3800,3800,0.01,,,70,Oxford/AstraZeneca,Ministry of Health,https://www.mohs.gov.mm/page/13899
Nepal,NPL,1/26/2021,0,,,,,0,,,,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,1/27/2021,,,,,18862,,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,1/28/2021,,,,,18862,,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,1/29/2021,,,,,18862,,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,1/30/2021,,,,,18862,,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,1/31/2021,,,,,18862,,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Nepal,NPL,2/1/2021,113175,,,,18862,0.39,,,647,Oxford/AstraZeneca,Government of Nepal,https://myrepublica.nagariknetwork.com/news/over-1-million-people-receive-covid-19-vaccine-in-nepal-so-far/
Netherlands,NLD,1/6/2021,6000,,,,,0.04,,,,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/7/2021,15000,,,9000,9000,0.09,,,525,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/8/2021,27000,,,12000,10500,0.16,,,613,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/9/2021,30000,,,3000,8000,0.18,,,467,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/10/2021,34000,,,4000,7000,0.2,,,409,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/11/2021,35500,,,1500,5900,0.21,,,344,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/12/2021,45000,,,9500,6500,0.26,,,379,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/13/2021,47000,,,2000,5857,0.27,,,342,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/14/2021,,,,,5143,,,,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/15/2021,55000,,,,4000,0.32,,,233,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/16/2021,,,,,5143,,,,300,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/17/2021,77000,,,,6143,0.45,,,359,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/18/2021,,,,,7024,,,,410,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/19/2021,,,,,6762,,,,395,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/20/2021,100000,,,,7571,0.58,,,442,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/21/2021,,,,,9500,,,,554,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/22/2021,135000,,,,11429,0.79,,,667,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/23/2021,,,,,10687,,,,624,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/24/2021,146612,,,,9945,0.86,,,580,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/25/2021,,,,,9455,,,,552,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/26/2021,,,,,8965,,,,523,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/27/2021,,,,,8476,,,,495,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/28/2021,,,,,6581,,,,384,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/29/2021,,,,,4687,,,,274,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/30/2021,,,,,4463,,,,260,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,1/31/2021,176286,,,,4239,1.03,,,247,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2/1/2021,248055,,,71769,13886,1.45,,,810,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2/2/2021,277275,,,29220,17455,1.62,,,1019,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Netherlands,NLD,2/3/2021,303702,,,26427,20625,1.77,,,1204,"Moderna, Pfizer/BioNTech",National Institute for Public Health and the Environment,https://coronadashboard.rijksoverheid.nl/landelijk/vaccinaties
Northern Cyprus,,1/14/2021,0,,,,,0,,,,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/15/2021,,,,,994,,,,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/16/2021,,,,,994,,,,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/17/2021,,,,,994,,,,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/18/2021,,,,,994,,,,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/19/2021,4968,,,,994,1.3,,,2601,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/20/2021,,,,,1163,,,,3043,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/21/2021,,,,,1284,,,,3359,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Cyprus,,1/22/2021,11000,,,,1429,2.88,,,3739,"Pfizer/BioNTech, Sinovac",Ministry of Health,https://cyprus-mail.com/2021/01/22/coronavirus-11000-vaccines-administered-in-the-north/
Northern Ireland,,12/13/2020,3623,3623,,,,0.19,0.19,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/14/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/15/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/16/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/17/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/18/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/19/2020,,,,,1778,,,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/20/2020,16068,16068,,,1778,0.85,0.85,,939,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/21/2020,,,,,1829,,,,966,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/22/2020,,,,,1880,,,,993,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/23/2020,,,,,1931,,,,1020,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/24/2020,,,,,1982,,,,1047,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/25/2020,,,,,2033,,,,1074,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
Northern Ireland,,12/26/2020,,,,,2084,,,,1101,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of the United Kingdom,https://coronavirus.data.gov.uk/details/healthcare
